Data_Transakcji,ID_Produktu_Sprzedaz,Region,Ilosc_Sprzedana,Cena_Jednostkowa_Transakcji,Wartosc_Sprzedazy
2025-05-01,1013,Północ,5,2831.16,14155.8
2025-05-26,1049,Zachód,1,3820.07,3819.56
2025-05-16,2208,Południe,3,817.32,2451.96
2025-05-08,1042,Północ,2,3202.53,6405.06
2025-05-06,1100,Północ,5,4585.62,22928.1
2025-05-04,1033,Zachód,3,142.2,426.6
2025-06-18,1059,Wschód,4,137.73,550.92
2025-05-24,1087,Północ,1,637.05,637.05
2025-06-12,1037,Zachód,5,828.67,4143.35
2025-06-04,1005,Południe,5,984.16,4920.8
2025-06-11,1002,Zachód,4,148.41,593.64
2025-04-02,1001,Południe,2,331.46,662.92
2025-06-27,1063,Południe,4,218.58,874.32
2025-06-07,1012,Północ,2,104.89,209.78
2025-05-08,2997,Wschód,2,775.57,1551.14
2025-05-31,1022,Południe,5,2017.01,10085.05
2025-04-08,1039,Północ,5,401.94,2009.7
2025-05-01,1020,Północ,2,125.5,251.0
2025-05-19,1012,Wschód,2,96.54,193.08
2025-05-31,1073,Zachód,2,1276.94,2553.88
2025-05-15,1083,Zachód,3,4691.37,14074.11
2025-05-06,1059,Wschód,2,138.19,276.38
2025-04-26,1088,Północ,3,107.1,325.15
2025-06-22,1100,Wschód,1,4503.78,4503.78
2025-04-20,1011,Północ,5,56.07,280.35
2025-05-02,1035,Południe,3,3434.34,10303.02
2025-06-11,1091,Wschód,5,3472.67,17363.35
2025-04-05,1046,Południe,5,5105.25,25526.25
2025-06-29,1044,Południe,2,2204.96,4409.92
2025-05-14,1079,Wschód,2,331.37,662.74
2025-06-24,1053,Wschód,1,233.31,233.31
2025-04-08,1070,Północ,5,19.83,99.15
2025-05-20,1052,Wschód,2,3474.7,6949.4
2025-04-23,2869,Wschód,3,365.95,1097.85
2025-06-16,1034,Północ,1,4698.07,4698.07
2025-05-07,1023,Południe,5,2936.28,14680.46
2025-04-06,1057,Północ,3,4281.97,12845.91
2025-06-29,1088,Zachód,1,109.7,109.7
2025-04-04,1025,Zachód,3,2217.68,6653.04
2025-06-08,1024,Wschód,5,1073.31,5366.55
2025-06-22,1076,Wschód,2,610.4,1220.8
2025-06-22,1037,Północ,2,819.23,1638.46
2025-04-28,1098,Północ,2,76.32,152.64
2025-05-13,1043,Południe,3,345.94,1037.82
2025-06-02,1018,Wschód,2,2881.14,5762.28
2025-05-30,1014,Południe,4,1450.76,5803.04
2025-06-02,1076,Wschód,4,601.39,2405.56
2025-05-10,1048,Północ,4,4740.45,18961.8
2025-04-08,1025,Południe,2,2258.91,4517.82
2025-06-13,1078,Północ,1,2928.58,2928.58
2025-05-18,1009,Zachód,5,314.11,1570.55
2025-06-29,1042,Południe,5,3224.95,16124.75
2025-06-15,1093,Zachód,4,396.82,1587.28
2025-04-12,1039,Zachód,4,427.74,1710.96
2025-05-03,1042,Zachód,5,3348.36,16741.8
2025-05-15,1037,Zachód,2,836.85,1673.7
2025-04-02,1099,Zachód,1,1119.56,1119.56
2025-04-15,1004,Wschód,2,304.66,609.32
2025-05-24,1049,Północ,1,3757.79,3757.79
2025-05-04,1070,Zachód,4,19.24,76.96
2025-04-02,1036,Wschód,3,1720.28,5160.84
2025-04-22,1035,Zachód,2,3597.95,7195.9
2025-05-27,1081,Zachód,4,3489.55,13958.2
2025-04-18,1002,Wschód,2,155.93,311.86
2025-06-08,1058,Zachód,2,300.89,601.78
2025-05-22,1037,Wschód,1,857.15,859.23
2025-04-19,1092,Północ,5,298.63,1493.15
2025-06-23,1086,Zachód,1,2095.95,2095.95
2025-05-02,1055,Południe,4,1173.83,4695.32
2025-04-02,1037,Zachód,3,819.75,2459.25
2025-06-03,1036,Wschód,1,1685.69,1685.69
2025-05-05,1043,Południe,3,326.86,980.58
2025-04-13,1001,Południe,3,328.92,986.76
2025-04-04,1090,Północ,4,3838.17,15350.42
2025-05-03,1010,Wschód,5,2818.77,14093.85
2025-05-25,1037,Południe,4,821.26,3285.04
2025-05-27,1042,Północ,4,3297.47,13189.88
2025-05-03,1059,Południe,1,129.32,129.32
2025-06-12,1039,Wschód,2,407.14,814.28
2025-05-01,1007,Południe,5,23.99,119.95
2025-06-13,1095,Północ,1,159.17,159.17
2025-04-07,1073,Zachód,4,1297.77,5191.08
2025-05-27,1064,Zachód,3,1569.43,4708.29
2025-05-08,1047,Południe,2,1330.76,2661.52
2025-05-09,1033,Wschód,3,146.17,438.51
2025-06-07,1015,Wschód,1,88.08,88.08
2025-04-22,1097,Południe,1,1070.76,1070.76
2025-05-10,2480,Południe,5,757.18,3785.9
2025-05-12,1044,Wschód,1,2244.88,2244.88
2025-05-11,1064,Północ,3,1547.49,4642.47
2025-05-31,1084,Północ,4,4448.57,17794.28
2025-04-09,1036,Północ,3,1777.73,5333.19
2025-06-16,1089,Północ,1,296.37,292.86
2025-06-28,1025,Zachód,2,2174.64,4349.28
2025-06-10,1027,Zachód,5,390.73,1953.65
2025-06-28,1035,Północ,1,3622.07,3622.07
2025-05-27,1045,Północ,1,1698.58,1698.58
2025-05-02,1017,Zachód,3,129.94,389.82
2025-05-02,1013,Północ,3,2683.65,8050.95
2025-06-01,1098,Zachód,5,73.87,369.35
2025-05-31,1093,Południe,1,425.6,425.6
2025-05-25,1094,Południe,2,212.86,425.72
2025-06-25,1025,Południe,5,2320.55,11602.75
2025-04-04,1011,Południe,5,57.56,287.8
2025-06-18,1045,Wschód,2,1825.74,3651.48
2025-04-28,1067,Północ,5,753.02,3765.1
2025-06-21,1064,Północ,5,1486.14,7430.7
2025-04-25,1023,Północ,3,2823.57,8470.71
2025-05-21,1025,Północ,1,2226.13,2226.13
2025-06-10,1020,Wschód,4,118.31,473.24
2025-06-08,1083,Południe,3,4903.6,14710.8
2025-05-19,1052,Zachód,4,3764.87,15059.48
2025-04-23,1013,Wschód,4,2776.03,11104.12
2025-04-02,1054,Wschód,1,2103.6,2103.6
2025-04-08,1098,Północ,3,72.6,217.8
2025-06-15,1015,Zachód,5,89.56,447.8
2025-06-12,1095,Południe,4,165.23,660.92
2025-06-26,1067,Wschód,3,714.66,2143.98
2025-04-02,1082,Południe,1,350.81,350.81
2025-05-25,1020,Zachód,1,123.19,123.19
2025-06-19,1022,Południe,4,2029.84,8119.36
2025-04-21,1054,Północ,2,2065.99,4131.98
2025-04-24,1035,Północ,5,3511.64,17558.2
2025-06-29,1012,Południe,1,98.24,98.24
2025-06-22,1071,Północ,2,970.02,1940.04
2025-04-24,1042,Południe,1,3426.69,3426.69
2025-05-19,1051,Południe,1,212.91,212.91
2025-06-14,1004,Zachód,2,316.31,632.62
2025-05-26,1041,Zachód,5,3818.58,19092.9
2025-04-19,1087,Wschód,3,632.27,1896.81
2025-06-10,1033,Zachód,1,133.57,133.57
2025-05-27,1085,Zachód,5,450.53,2252.65
2025-06-21,2943,Południe,5,844.13,4220.65
2025-05-26,1007,Północ,5,25.08,125.4
2025-04-02,1041,Południe,1,3952.89,3952.89
2025-04-09,1021,Zachód,2,613.45,1226.9
2025-06-17,1084,Północ,2,4654.94,9309.88
2025-05-16,1030,Północ,3,161.41,484.23
2025-06-05,1055,Południe,3,1153.94,3461.82
2025-05-02,1097,Południe,3,1157.53,3472.59
2025-06-07,1063,Północ,2,237.0,474.0
2025-04-20,1014,Wschód,2,1331.61,2663.22
2025-04-10,1035,Wschód,4,3351.34,13405.36
2025-04-19,1007,Północ,4,23.54,94.16
2025-05-30,1018,Północ,4,2668.93,10675.72
2025-05-11,1010,Zachód,3,2761.07,8283.21
2025-05-15,1028,Zachód,3,2366.03,7098.09
2025-06-24,1100,Zachód,5,4790.71,23953.55
2025-04-17,1056,Zachód,2,651.47,1302.94
2025-06-01,1035,Południe,5,3556.68,17783.4
2025-04-03,1051,Północ,4,210.37,841.48
2025-05-24,1051,Północ,4,220.71,885.1
2025-04-12,1083,Wschód,4,5135.05,20540.2
2025-06-22,1077,Północ,3,2511.68,7535.04
2025-05-18,1059,Północ,1,138.2,138.2
2025-04-21,1045,Wschód,4,1757.35,7029.4
2025-05-21,1084,Zachód,1,4565.14,4565.14
2025-05-19,1045,Północ,3,1802.41,5407.23
2025-05-10,1086,Zachód,1,2024.98,2024.98
2025-05-26,1039,Południe,3,411.1,1233.3
2025-06-19,1032,Północ,4,137.23,548.92
2025-05-29,1055,Północ,4,1144.58,4578.32
2025-05-30,1028,Zachód,4,2429.46,9717.84
2025-04-02,1029,Północ,2,4445.87,8891.74
2025-04-06,1072,Wschód,4,2949.52,11798.08
2025-05-15,1006,Północ,3,57.55,172.65
2025-06-22,1078,Południe,1,2748.5,2748.5
2025-04-19,1057,Wschód,4,4337.9,17351.6
2025-06-01,1049,Północ,1,3750.47,3750.47
2025-05-14,1083,Północ,4,4736.91,18947.64
2025-04-13,1047,Północ,2,1245.44,2490.88
2025-05-21,1047,Wschód,3,1320.15,3960.45
2025-04-22,1058,Południe,1,300.89,300.89
2025-05-16,1047,Południe,2,1332.37,2664.74
2025-05-10,1047,Północ,5,1232.13,6160.65
2025-04-20,1056,Zachód,3,680.83,2042.49
2025-04-06,1061,Południe,3,461.45,1384.35
2025-05-14,1014,Południe,2,1385.45,2770.9
2025-04-06,1059,Zachód,2,138.43,276.86
2025-05-10,1062,Zachód,3,687.95,2063.85
2025-06-07,1064,Północ,2,1515.46,3030.92
2025-04-25,1087,Wschód,5,658.54,3292.7
2025-04-22,1053,Południe,2,230.61,461.22
2025-04-11,1084,Południe,2,4638.0,9276.0
2025-05-08,1028,Północ,1,2416.53,2416.53
2025-04-14,1090,Zachód,4,3890.49,15561.96
2025-05-29,1014,Zachód,5,1426.73,7133.65
2025-06-27,1085,Południe,3,445.62,1336.86
2025-06-05,1042,Południe,3,3264.19,9792.57
2025-04-24,1017,Wschód,3,124.03,372.09
2025-04-07,1051,Wschód,2,212.03,424.06
2025-05-17,1094,Południe,3,215.9,647.7
2025-06-27,1045,Północ,3,1765.2,5295.6
2025-06-12,1077,Północ,3,2429.67,7289.01
2025-06-09,1092,Północ,5,323.03,1615.15
2025-04-27,1097,Wschód,3,1136.89,3410.67
2025-04-29,1004,Północ,2,304.05,606.36
2025-06-08,1036,Zachód,2,1775.79,3551.58
2025-06-20,1087,Północ,3,641.3,1923.9
2025-05-12,1098,Południe,4,70.74,282.96
2025-06-22,1098,Zachód,5,72.51,362.55
2025-05-22,1040,Północ,5,2271.23,11352.34
2025-05-25,1092,Zachód,1,312.19,312.19
2025-05-26,1020,Południe,5,126.42,632.43
2025-04-01,1031,Południe,5,248.84,1244.2
2025-06-03,1021,Zachód,5,589.13,2945.65
2025-05-14,1059,Południe,1,128.78,130.95
2025-05-02,1069,Południe,1,3108.1,3103.39
2025-05-03,1022,Południe,5,2139.31,10696.55
2025-04-16,1013,Zachód,5,2670.43,13352.15
2025-04-02,1001,Północ,5,327.69,1638.45
2025-05-29,1092,Północ,5,304.07,1519.87
2025-05-19,1035,Wschód,5,3480.84,17404.2
2025-04-09,2292,Północ,4,266.54,1066.16
2025-06-30,1013,Południe,1,2591.94,2591.94
2025-04-01,1074,Wschód,2,45.08,90.16
2025-05-26,1049,Północ,5,3805.07,19025.35
2025-06-11,1012,Wschód,4,105.46,421.84
2025-06-27,1028,Południe,3,2473.68,7421.04
2025-04-16,1007,Północ,2,24.88,49.76
2025-04-14,1083,Północ,3,4849.45,14548.35
2025-05-18,1082,Wschód,3,350.34,1051.02
2025-06-16,2122,Południe,2,220.01,440.02
2025-04-15,1078,Zachód,2,2811.21,5622.42
2025-06-21,1067,Wschód,2,697.21,1394.42
2025-04-03,1041,Północ,1,3831.53,3831.53
2025-05-30,1036,Wschód,4,1695.96,6783.84
2025-06-21,1023,Wschód,5,2836.42,14182.1
2025-05-08,1004,Wschód,3,294.81,884.43
2025-06-16,1038,Zachód,4,4906.67,19626.68
2025-05-04,1073,Południe,5,1231.42,6157.1
2025-05-10,1014,Zachód,1,1333.58,1333.58
2025-06-06,1004,Wschód,2,314.04,628.08
2025-04-23,1034,Wschód,1,4836.54,4836.54
2025-06-23,1048,Północ,4,4676.48,18705.92
2025-04-14,1032,Zachód,2,134.73,269.46
2025-05-23,1071,Południe,3,990.5,2971.5
2025-05-19,1073,Wschód,3,1267.94,3803.82
2025-04-18,1096,Zachód,4,1258.79,5035.16
2025-04-11,1004,Południe,4,301.08,1204.32
2025-05-17,1017,Wschód,4,125.86,503.44
2025-06-26,1054,Wschód,3,2106.91,6320.73
2025-05-07,1026,Północ,4,156.29,625.16
2025-04-28,1019,Południe,5,155.93,779.65
2025-05-29,1046,Zachód,4,5058.21,20232.84
2025-04-11,1021,Wschód,5,590.44,2952.2
2025-05-07,1027,Południe,2,385.69,771.16
2025-05-01,1021,Zachód,3,584.83,1754.49
2025-06-17,1065,Zachód,2,274.46,548.92
2025-06-27,1022,Południe,1,2178.68,2178.68
2025-06-19,2983,Wschód,4,570.28,2281.12
2025-05-08,1009,Północ,4,307.19,1228.76
2025-06-17,1071,Południe,5,1016.02,5080.1
2025-05-25,1010,Północ,5,2635.95,13174.78
2025-04-20,1080,Wschód,3,3670.9,11012.7
2025-05-13,1079,Północ,5,359.63,1798.15
2025-05-07,1063,Południe,1,237.04,237.04
2025-05-18,1005,Północ,1,960.18,960.18
2025-04-29,1014,Wschód,1,1441.55,1441.55
2025-05-27,1076,Północ,3,562.83,1688.49
2025-05-02,1043,Północ,1,341.8,341.8
2025-05-18,1068,Wschód,5,121.02,605.1
2025-04-22,1048,Południe,2,4347.72,8695.44
2025-05-14,1091,Wschód,3,3521.59,10564.77
2025-04-15,1005,Północ,3,1000.24,3000.72
2025-05-31,1012,Południe,5,105.72,528.6
2025-04-21,1066,Południe,5,89.39,446.95
2025-06-08,1066,Wschód,1,85.02,85.02
2025-05-11,1023,Północ,1,3074.28,3074.28
2025-06-05,1100,Zachód,5,4414.38,22071.9
2025-05-29,1012,Północ,4,99.94,399.76
2025-04-02,1068,Wschód,2,119.0,238.0
2025-06-03,1013,Południe,3,2687.32,8061.96
2025-05-11,1100,Południe,3,4596.53,13789.59
2025-06-07,1006,Wschód,2,54.82,109.64
2025-05-06,1088,Wschód,3,109.16,327.48
2025-06-18,1061,Zachód,2,455.24,911.6
2025-06-09,1022,Wschód,4,2094.35,8377.4
2025-04-26,1071,Północ,1,942.74,942.74
2025-06-18,1024,Wschód,2,1083.85,2167.7
2025-06-14,1071,Południe,5,937.2,4686.0
2025-06-20,1002,Zachód,2,147.82,294.76
2025-05-13,1014,Wschód,3,1354.41,4063.23
2025-06-15,1074,Południe,2,44.07,88.14
2025-06-19,1025,Północ,3,2230.51,6691.53
2025-04-06,1097,Zachód,1,1106.03,1106.03
2025-06-24,1075,Południe,3,101.04,303.12
2025-05-26,1088,Zachód,5,105.32,526.6
2025-04-20,1080,Zachód,1,3876.7,3876.7
2025-04-05,1089,Wschód,2,295.31,590.62
2025-06-13,1029,Północ,4,4780.48,19121.92
2025-06-18,1035,Wschód,1,3480.96,3480.96
2025-06-04,1007,Wschód,4,24.45,97.8
2025-05-21,1098,Południe,4,74.74,298.96
2025-04-10,1007,Zachód,4,25.04,100.16
2025-05-24,1049,Zachód,4,3805.25,15221.0
2025-06-02,1094,Wschód,1,201.77,201.77
2025-06-09,1090,Południe,4,4076.84,16307.36
2025-05-01,1057,Zachód,2,4403.23,8806.46
2025-05-21,1007,Północ,2,24.82,49.64
2025-05-08,1015,Północ,4,83.29,333.16
2025-05-04,1095,Północ,3,157.15,471.45
2025-05-15,1006,Północ,2,53.95,107.9
2025-04-15,1031,Zachód,5,251.79,1258.95
2025-04-23,1039,Południe,2,406.27,812.54
2025-06-26,1072,Zachód,5,2899.77,14498.85
2025-04-27,1070,Wschód,3,19.78,59.34
2025-05-10,1071,Północ,3,1009.34,3028.02
2025-06-12,2471,Wschód,4,400.43,1601.72
2025-04-30,1062,Północ,5,693.93,3469.65
2025-05-28,1004,Północ,2,300.32,600.64
2025-05-29,1073,Zachód,4,1220.04,4880.16
2025-06-03,9999,Północ,2,1531.08,3062.16
2025-06-29,1010,Południe,2,2636.55,5273.1
2025-06-21,1046,Wschód,2,4990.46,9980.92
2025-05-25,1041,Wschód,1,3773.84,3773.84
2025-05-10,1079,Północ,4,349.12,1396.48
2025-06-30,1089,Południe,1,303.75,303.75
2025-05-21,1032,Południe,4,142.96,571.84
2025-06-07,1047,Północ,2,1339.99,2679.98
2025-06-01,9999,Północ,2,1540.47,3080.94
2025-06-09,1067,Wschód,2,751.88,1503.76
2025-05-24,1068,Wschód,1,121.0,121.0
2025-04-01,1005,Zachód,5,985.12,4925.6
2025-05-04,1074,Północ,2,47.15,94.3
2025-05-28,1008,Zachód,1,114.56,114.56
2025-04-18,1048,Wschód,3,4704.05,14112.15
2025-05-08,1023,Południe,4,2824.83,11299.32
2025-05-25,1079,Zachód,2,359.88,720.81
2025-05-13,1019,Wschód,5,157.43,787.15
2025-06-30,1094,Północ,5,206.66,1033.3
2025-04-05,1046,Północ,4,5024.34,20097.36
2025-06-03,1031,Południe,5,253.29,1266.45
2025-06-22,1070,Północ,5,19.97,99.85
2025-06-24,1080,Południe,1,3780.92,3780.92
2025-06-26,1068,Południe,2,120.19,240.38
2025-04-22,1100,Północ,4,4768.91,19075.64
2025-06-03,1055,Wschód,2,1115.32,2230.64
2025-06-28,1077,Wschód,3,2377.32,7131.96
2025-06-02,1007,Południe,5,23.33,116.65
2025-05-07,1065,Południe,2,266.4,532.8
2025-06-21,1015,Południe,5,84.65,423.25
2025-04-04,1046,Zachód,5,5282.35,26411.75
2025-05-07,1057,Północ,5,4241.91,21209.55
2025-04-09,1078,Południe,5,2769.96,13849.8
2025-04-14,1014,Północ,1,1324.25,1324.25
2025-05-10,1066,Zachód,1,92.23,94.68
2025-04-30,1091,Wschód,3,3388.02,10164.06
2025-04-05,1056,Zachód,5,711.16,3555.8
2025-05-15,1011,Wschód,5,60.43,302.15
2025-04-06,1063,Południe,4,226.71,906.84
2025-06-13,1022,Południe,1,2002.68,2002.68
2025-06-24,1100,Wschód,4,4409.51,17638.04
2025-05-08,1051,Północ,5,219.85,1099.25
2025-04-25,1081,Zachód,2,3379.81,6759.62
2025-06-14,1053,Północ,3,238.47,715.41
2025-04-20,1033,Wschód,2,145.55,291.1
2025-04-12,1064,Zachód,2,1483.1,2966.2
2025-04-18,1006,Zachód,1,52.82,52.82
2025-05-28,1069,Południe,5,3340.33,16701.65
2025-04-27,1075,Północ,3,100.15,300.45
2025-04-10,1035,Północ,3,3402.99,10208.97
2025-05-14,1084,Południe,3,4425.91,13274.62
2025-05-08,2567,Północ,1,708.35,708.35
2025-05-18,1026,Wschód,5,166.54,832.7
2025-05-28,1007,Wschód,5,25.15,125.75
2025-05-06,1098,Zachód,3,71.19,213.57
2025-05-25,1060,Południe,2,190.19,380.38
2025-05-22,1035,Północ,2,3471.61,6943.22
2025-05-08,1065,Południe,5,264.17,1320.85
2025-05-24,1067,Północ,5,722.04,3610.2
2025-04-06,1015,Wschód,2,82.36,164.72
2025-06-25,1061,Wschód,1,451.47,451.47
2025-04-28,1013,Zachód,3,2726.47,8179.41
2025-04-05,1035,Zachód,2,3287.29,6574.58
2025-06-20,1073,Wschód,1,1309.81,1309.81
2025-06-20,1003,Zachód,4,281.58,1126.32
2025-04-24,1081,Północ,5,3528.85,17644.25
2025-06-18,1020,Zachód,3,120.38,361.14
2025-04-21,1077,Zachód,2,2368.3,4736.6
2025-06-28,1083,Południe,1,5125.46,5125.46
2025-06-18,1004,Zachód,1,300.3,300.3
2025-05-20,1036,Zachód,1,1748.94,1748.94
2025-05-30,1058,Północ,3,300.89,902.67
2025-06-21,2862,Północ,3,185.1,555.3
2025-06-14,1042,Północ,1,3238.52,3238.52
2025-05-03,1035,Zachód,2,3392.5,6785.0
2025-04-11,1024,Północ,5,1095.25,5476.25
2025-06-15,1041,Południe,2,3947.49,7894.98
2025-04-20,1097,Zachód,5,1071.47,5357.35
2025-05-12,1031,Południe,3,231.13,693.39
2025-04-26,1050,Północ,3,100.15,300.45
2025-04-22,1007,Wschód,5,24.37,121.85
2025-06-12,1072,Południe,5,2936.04,14680.2
2025-04-29,1089,Południe,1,290.59,290.59
2025-04-09,1098,Południe,5,74.25,371.25
2025-04-23,1075,Wschód,5,100.24,501.2
2025-05-16,1099,Południe,3,1115.34,3346.02
2025-04-29,1031,Północ,1,253.43,253.43
2025-06-13,1089,Zachód,5,284.68,1423.4
2025-04-07,1004,Wschód,2,320.89,641.78
2025-06-19,1039,Północ,4,412.75,1651.0
2025-04-02,1026,Zachód,3,171.61,514.83
2025-04-11,1071,Wschód,5,965.18,4825.9
2025-06-13,1030,Południe,2,157.21,314.42
2025-04-28,1054,Północ,1,2103.07,2103.07
2025-04-26,1025,Północ,4,2245.15,8980.6
2025-06-25,1047,Zachód,5,1284.17,6420.85
2025-04-17,1064,Południe,1,1542.11,1542.11
2025-05-24,1028,Południe,5,2375.31,11876.55
2025-05-27,1014,Zachód,2,1370.0,2740.0
2025-05-07,1001,Wschód,4,329.67,1318.68
2025-06-18,1039,Wschód,4,425.53,1702.12
2025-05-12,1017,Północ,1,119.93,119.93
2025-06-08,1076,Wschód,2,596.17,1192.34
2025-04-09,1078,Wschód,1,2735.7,2735.7
2025-05-19,1009,Południe,2,296.21,592.42
2025-04-26,1073,Wschód,1,1272.15,1272.15
2025-04-18,1065,Wschód,4,265.9,1063.6
2025-04-11,1058,Zachód,3,300.89,902.67
2025-05-12,1076,Północ,2,567.33,1134.66
2025-04-29,1072,Północ,1,3120.88,3120.88
2025-04-26,1090,Północ,1,4049.48,4049.48
2025-04-15,1085,Zachód,4,420.71,1682.84
2025-04-20,2120,Wschód,4,47.64,190.56
2025-05-28,1098,Południe,5,76.27,381.35
2025-04-27,1063,Południe,2,238.17,476.34
2025-06-10,1063,Północ,3,231.65,694.95
2025-04-22,1091,Południe,1,3375.71,3375.71
2025-05-29,1014,Północ,1,1377.84,1377.84
2025-06-16,1060,Północ,3,192.21,576.63
2025-05-14,1060,Wschód,2,192.39,384.78
2025-06-06,1071,Zachód,1,973.12,973.12
2025-04-11,1078,Wschód,1,2895.76,2895.76
2025-05-20,1095,Południe,5,159.47,797.35
2025-05-31,1012,Wschód,3,97.48,292.44
2025-06-10,1037,Północ,2,890.61,1781.22
2025-04-05,1071,Wschód,4,982.99,3931.96
2025-06-03,1081,Wschód,3,3481.83,10445.49
2025-06-10,1049,Wschód,2,3675.97,7351.94
2025-05-01,1048,Północ,5,4509.68,22548.4
2025-06-10,1100,Wschód,3,4463.39,13390.17
2025-06-28,1017,Południe,5,119.33,596.65
2025-06-23,1034,Zachód,2,5024.82,10049.64
2025-04-05,1088,Wschód,1,100.82,100.82
2025-04-22,1020,Wschód,5,129.28,650.98
2025-06-27,1036,Południe,4,1785.74,7142.96
2025-04-08,1050,Północ,5,107.58,537.9
2025-05-10,1020,Północ,1,127.42,127.42
2025-04-17,1041,Północ,5,3850.05,19250.25
2025-05-29,2596,Zachód,2,401.49,802.98
2025-05-09,1044,Południe,2,2144.33,4288.66
2025-06-06,1048,Wschód,3,4683.23,14049.69
2025-04-26,1079,Północ,5,339.53,1697.65
2025-06-30,1048,Zachód,2,4362.11,8726.84
2025-04-10,1050,Wschód,2,107.48,214.96
2025-05-30,1084,Północ,3,4639.43,13918.29
2025-04-27,1005,Południe,5,947.08,4735.4
2025-04-06,1023,Północ,3,2827.71,8483.13
2025-04-13,1076,Wschód,5,614.24,3071.2
2025-05-05,1064,Południe,1,1539.23,1539.23
2025-06-07,1047,Południe,1,1244.74,1244.74
2025-04-16,1006,Południe,5,56.87,284.9
2025-04-12,1045,Północ,5,1810.11,9050.55
2025-05-03,1039,Południe,1,391.26,391.26
2025-05-14,1078,Północ,4,2907.25,11629.0
2025-04-29,1063,Południe,4,230.3,921.2
2025-06-04,1020,Zachód,3,120.24,360.72
2025-05-06,1023,Zachód,4,2899.78,11599.12
2025-05-15,1086,Zachód,3,2017.19,6051.57
2025-05-17,1013,Wschód,5,2686.62,13433.1
2025-05-17,1098,Północ,4,74.06,296.24
2025-05-06,1064,Wschód,2,1455.29,2910.58
2025-04-02,1041,Zachód,5,3995.04,19975.2
2025-04-17,1060,Wschód,3,192.47,577.41
2025-06-02,1001,Północ,3,348.24,1044.72
2025-06-04,1089,Zachód,3,285.98,857.94
2025-06-23,1061,Północ,3,480.35,1441.05
2025-04-03,1082,Północ,2,377.24,754.48
2025-04-24,1077,Południe,3,2533.33,7599.99
2025-06-02,1098,Wschód,1,73.09,73.09
2025-05-18,1063,Południe,4,237.25,949.0
2025-06-19,1008,Południe,5,119.92,599.6
2025-05-02,1051,Północ,5,213.31,1066.55
2025-04-21,1072,Południe,5,3153.02,15765.1
2025-06-20,1099,Zachód,4,1111.49,4445.96
2025-05-31,1070,Północ,3,20.32,60.96
2025-05-11,1056,Południe,1,687.93,687.93
2025-06-30,1038,Południe,5,5075.72,25378.6
2025-05-08,1043,Południe,1,337.12,337.12
2025-06-18,1067,Wschód,1,722.42,722.42
2025-06-10,1051,Południe,1,213.22,213.22
2025-05-02,1059,Wschód,4,127.74,510.96
2025-04-30,1026,Wschód,5,159.89,799.45
2025-04-14,1033,Wschód,2,139.52,279.04
2025-06-15,1073,Wschód,2,1246.51,2496.62
2025-06-26,1027,Południe,3,408.72,1226.16
2025-05-31,1085,Wschód,4,424.36,1697.44
2025-04-07,9999,Południe,3,1548.55,4645.65
2025-05-25,1100,Wschód,3,4830.41,14491.23
2025-06-16,1014,Zachód,4,1386.49,5545.96
2025-04-11,1003,Zachód,5,288.17,1440.85
2025-06-03,1017,Wschód,4,127.33,509.32
2025-06-05,1099,Północ,2,1114.0,2228.0
2025-05-26,1050,Wschód,1,101.02,101.02
2025-04-03,1058,Wschód,1,300.89,300.89
2025-05-09,1074,Wschód,5,46.96,234.8
2025-04-26,1059,Północ,2,138.04,276.08
2025-05-28,1038,Południe,4,4990.74,19962.96
2025-05-25,1015,Północ,1,84.77,84.77
2025-06-29,1026,Północ,1,169.72,169.72
2025-04-21,1005,Południe,5,932.02,4660.1
2025-06-12,1092,Zachód,3,312.55,937.65
2025-06-14,1049,Zachód,1,3808.42,3808.42
2025-04-02,1025,Wschód,4,2170.63,8678.6
2025-05-26,1060,Zachód,5,176.95,884.75
2025-04-04,1060,Zachód,1,181.63,181.63
2025-05-14,1004,Południe,5,297.59,1487.95
2025-04-17,1021,Zachód,4,581.93,2327.72
2025-05-12,1057,Północ,4,4259.35,17037.4
2025-06-27,1025,Południe,3,2273.73,6821.19
2025-06-17,1076,Północ,2,610.79,1221.58
2025-04-04,1068,Południe,5,117.16,585.8
2025-06-08,1010,Zachód,2,2683.09,5366.18
2025-05-01,1071,Zachód,3,951.54,2854.62
2025-05-26,1087,Południe,2,652.1,1304.2
2025-06-20,1066,Południe,2,92.1,184.2
2025-05-11,1081,Północ,5,3580.47,17902.35
2025-04-12,1047,Północ,1,1223.2,1223.2
2025-04-15,1006,Północ,1,55.5,55.5
2025-05-25,1085,Południe,5,417.48,2087.4
2025-06-30,1064,Zachód,2,1500.55,3001.1
2025-06-06,1081,Południe,4,3546.5,14186.0
2025-05-18,1057,Południe,1,4366.96,4366.96
2025-04-21,1077,Wschód,1,2548.92,2548.92
2025-04-12,1064,Wschód,4,1447.07,5788.28
2025-04-19,1069,Północ,4,3270.54,13082.16
2025-05-06,1046,Północ,2,5296.97,10593.94
